00000963321;MEX008804;;101295;09z AyKJBH;09z AyKJBH RC IM Nh;;PUE;;;NON FINANCIAL;;;;;02832585;480699;;MEX008804;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963357;MEX008844;;101426;T22WEzJHN9;T22WEzJHN9 tJQsjruldlW ea X5zFF M7 IH Im;;HC8;;;NON FINANCIAL;;;;;A9847381;481077;;MEX008844;;;;;;;;;;
00000967876;MEX013574;;190848;V3Y7E5FHEL;V3 Y7E5FH A HOwxPqvjacV yh bX WG;;PUE;;;;;;;;A6685041;530097;;MEX013574;BANXICO;Reporting Delegation Model;01;;;;;;;
00000970175;MEX015932;;242793;WXayBT13JD;WXayW1B K6KRM JLii jpWm00YX9;;MEX;;;;;;;;17139141;553800;;MEX015932;;;;;;;;;;
00000973499;MEX019391;;438510;Wf5F5BBRC9;Wf5F 5BBR C9xHQL OobtZj5;;VEU;;;;;;;;B9411029;586727;;MEX019391;;;;;;;;;;
00000972964;MEX018832;;428027;0z89956KK;0z8A11HG OOKuQm wiiZb Vk ea ZD;;QCB;;;;;;;;C4519096;581355;;MEX018832;;;;;;;;;;
00000967243;MEX012922;;171847;gz19WACBCx;gz1923D3P9xNI nOm klkTgW 4b Vz 0M;;VEU;;;;;;;;93625635;523886;;MEX012922;;;;;;;;;;
00000970244;MEX016002;;246993;3b5zD5L;3b5zD5L L6 CG Hn;;JUA;;;;;;;;C0118945;554501;;MEX016002;;;;;;;;;;
00000966132;MEX011760;;146084;T2Y3yM2E6M;T2Y3yM2E6CQt vrwRlpY Vk ea ZD;;G4F;;;;;;;;17764832;512624;;MEX011760;;;;;;;;;;
00000974514;MEX020430;;468160;bf1DW 94QE;bf1DW 94QEBCSI nO ws rQ;;H3X;;;;;;;;C2739597;598102;;MEX020430;;;;;;;;;;
00000975250;MEX021182;;484699;bb1X8 3BH7;bb1X8 3BH79N, tI OS xb;;MTE;;;;;;;;50565378;607861;;MEX021182;;;;;;;;;;
00000966509;MEX012164;;155169;z5bV7 30K8;z5bV7 30K8HC xqrlri;;5GT;;;;;;;;24539236;516435;;MEX012164;;;;;;;;;;
00000972803;MEX018645;;421937;c28V6yEF6Q;c2868 1CINDwFrxOo vfenT2 4b Vz 0M;;1SK;;;;;;;;82740027;579698;;MEX018645;BANXICO;Reporting Delegation Model;01;;;;;;;
00000968321;MEX014049;;199237;zb1V79EOE;zb1W2987JSQ Jv toeohijX20 7Y y2 3P;;THW;;;;;;;;B5457901;534651;;MEX014049;;;;;;;;;;
00000969445;MEX015198;;220314;0b53WA6NPL;0b5T2B C3JxGQ OljrscZj5 V6VCzFQ4;;0YJ;;;;;;;;31338448;546341;;MEX015198;;;;;;;;;;
00000961897;MEX007271;;96140;T227E504 O;T227E504 O9 FJ Kk;;1AJ;;;NON FINANCIAL;;;;;96602970;465328;;MEX007271;;;;;;;;;;
00000962432;MEX007840;;97191;TUcFW Z V;TUcFW Z V F6tCPuMO hw qm l1;;1AN;;;NON FINANCIAL;;;;;A7491594;471359;;MEX007840;;;;;;;;;;
00000962425;MEX007831;;97148;bz7V5 48LP;bz7V5 48LPNxNKr ut et nj i4;;GUD;;;NON FINANCIAL;;;;;A3445620;471268;;MEX007831;BANXICO;Reporting Delegation Model;01;;;;;;;
00000962573;MEX007992;;98795;T22 Z0EE 6;T22 Z0EE 6AK PxrrShdp Yn hd cA;;CUB;;;NON FINANCIAL;;;;;17765962;472845;;MEX007992;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963239;MEX008708;;100909;zbazU80CA;zbazU80CA 9FRQsuhdcqUc40 7Y y2 3P;;5TL;;;NON FINANCIAL;;;;;B0245917;479808;;MEX008708;;;;;;;;;;
00000977205;MEX023178;;528286;ae865HI;ae865HI L6 CG Hn Quib;;MEX;;;;;;;;D5006564;;;MEX023178;;;;;;;;;;
00000975119;MEX021044;;481686;12cUI8E9ER;12cU2zE R HNINqmuxw tnTkUe0 7zB9HPwOGq mP vr qU;;5TL;;;;;;;;C9345756;606582;;MEX021044;;;;;;;;;;
00000971862;MEX017673;;319454;ay9VB1DR8N;ay9VB94Q NDPxnLPosb y lWU489F03CL8 vGsw Su tX;;MEX;;;;;;;;C3740737;570382;;MEX017673;;;;;;;;;;
00000967049;MEX012721;;169523;0b5CT177HR;0b5C2z8HO CGMMu kx;;MEX;;;;;;;;B5625517;521930;;MEX012721;;;;;;;;;;
00000971856;MEX017677;;319493;zbY99T2BNS;zbc2 yFJ3PD RFKxxrut ZU y ea 63 y2 3P;;G34;;;;;;;;C3051747;570424;;MEX017677;;;;;;;;;;
00000975793;MEX021726;;493675;dz0UB56HNH;dz0V7GE 8NHIxrxxruf T0c 1e YU TJ;;1BF;;;;;;;;B8402603;612937;;MEX021726;BANXICO;Reporting Delegation Model;01;;;;;;;
00000975795;MEX021730;;493703;iec8BB8GOS;iec8BBJH9N KSqmugcriZXhT 7 Vz FC GF;;HBH;;;;;;;;C5897383;612960;;MEX021730;;;;;;;;;;
00000972037;MEX017851;;333645;i2W57TKM6;i2W57TKM6 EKQwn kR tp oy;;CUB;;;;;;;;C3821731;572149;;MEX017851;;;;;;;;;;
00000976291;MEX022251;;505937;ic0z7F4K7O;ic0z75IMN9vNnP kvfYilg1 d4 A y2 IF AH Fp;;1AV;;;;;;;;C1012601;618017;;MEX022251;;;;;;;;;;
00000971918;MEX017734;;327393;3XzZFB239N;3Xz2W TLH89Fx qL Rv uY;;GUD;;;;;;;;B0054513;571026;;MEX017734;BANXICO;Reporting Delegation Model;01;;;;;;;
00000967746;MEX013439;;187382;gz5VF94QEB;gz5VF 04 FAuKHu nO ws rQ;;MEX;;;;;;;;00535303;528828;;MEX013439;BANXICO;Reporting Delegation Model;01;;;;;;;
00000962661;MEX008087;;99642;Wb5XW0E 6A;Wb5XW0E 6A 9EJrrk b ktXjTZe0UD, G1 7B Js;;TKK;;;NON FINANCIAL;;;;;24663865;473785;;MEX008087;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963211;MEX008677;;100803;i3aV7G45 P;i3aV7G45 PDESuuotot QjT2WZY6 G1 7B Js;;5TL;;;NON FINANCIAL;;;;;B0546547;479535;;MEX008677;;;;;;;;;;
00000963265;MEX008740;;101013;gb1ABB BE6;gb1ABB BE6MvJrr Rv hZmWzT a7W9B4CA7 vG MQ Rd;;OAX;;;NON FINANCIAL;;;;;93022129;480087;;MEX008740;;;;;;;;;;
00000963108;MEX008570;;100452;TY 5VDT8E;TY 5VDT8E OGQwq n Rv fi nj i4;;MEX;;;NON FINANCIAL;;;;;B0127545;478479;;MEX008570;;;;;;;;;;
00000963122;MEX008579;;100501;i18Z6THBJD;i18Z6THBJD KSpPlmwaiZXhT 7z3DGCKF vG MQ Rd;;5SW;;;NON FINANCIAL;;;;;A4980274;478578;;MEX008579;;;;;;;;;;
00000966651;MEX012312;;158508;X5U9 WE8E;X5U9 WE8E 6MprrPk kwqicZh;;JUA;;;;;;;;25272886;517862;;MEX012312;;;;;;;;;;
00000966645;MEX012308;;158376;h5XZ5B6K6H;h5XZ5B 6K6HP tI OS xb;;G41;;;;;;;;B5557907;517805;;MEX012308;;;;;;;;;;
00000966643;MEX012305;;158356;UdYZ73EEBw;UdYZ7 TD6 CNNK nxrow cmazhT7 A y2 IF AH Fp;;G9W;;;;;;;;B5508167;517789;;MEX012305;;;;;;;;;;
00000977319;MEX023292;;531078;aT3X89BHCH;aT3ZUGE 5KLGuKxOo lfkfy2WZY Dy 48 9v;;OAA;;;;;;;;B9318667;627463;;MEX023292;;;;;;;;;;
00000975474;MEX021426;;488946;T0Y9IFJ7IR;T0Y 9IFJ7IR wF LP Qe;;5RL;;;;;;;;C6115963;610048;;MEX021426;;;;;;;;;;
00000977314;MEX023297;;531231;ay0XWyELQQ;ay05V5BB6QKF KLPl eZZ Vk ea ZD;;G4A;;;;;;;;70845715;627497;;MEX023297;;;;;;;;;;
00000962041;MEX007424;;96606;gz19DEK58H;gz19DEK58HQSMn umtZYUTZe0UD z5FQ4Dx pM Su tX;;HD0;;;NON FINANCIAL;;;;;30271781;467050;;MEX007424;;;;;;;;;;
00000952768;MX02768;;96803;ey6V7T33 R;ey6V7T33 RxGQun ShhpofkWa7, AV 15 6S;;XBG;;;NON FINANCIAL;;;;;74927361;467407;;MX02768;;;;;;;;;;
00000962339;MEX007742;;96416;ida-CyG, I;ida-CyG, I3 9D Eq;;TPS;;;NON FINANCIAL;;;;;48228805;470377;;MEX007742;;;;;;;;;;
00000962373;MEX007777;;96779;gz0VBz83HH;gz0VBz83HHpFLrlR lY, Yn hd cA;;MEX;;;NON FINANCIAL;;;;;17232867;470716;;MEX007777;;;;;;;;;;
00000962386;MEX007790;;96886;i33 2237ME;i33 2237MEMI wrrRfuaY bg6WZ6, D 15 LI IH Im;;JUA;;;NON FINANCIAL;;;;;79007190;470849;;MEX007790;;;;;;;;;;
00000963190;MEX008656;;100746;gz19DEK58H;gz19DEK58HQSMn e gflXTThb3A Ay3HL4 v JN nq vr qU;;THW;;;NON FINANCIAL;;;;;A1357867;479329;;MEX008656;;;;;;;;;;
00000968547;MEX014273;;201737;iUXZ5IH7PM;iUX57FE 3HwCuu oSgwgq ig0zb5y2Q;;MEX;;;;;;;;17801030;536938;;MEX014273;;;;;;;;;;
00000966821;MEX012490;;164796;hfTZB1IHQQ;hfTZ B1IHQQEJ qPleormV y ea 63 y2 3P;;THW;;;;;;;;B5818611;519702;;MEX012490;;;;;;;;;;
00000966825;MEX012496;;164813;aa9VBG856K;aa 9VBG856K 4 tIqu ws rQ;;5TL;;;;;;;;B3655659;519751;;MEX012496;;;;;;;;;;
00000967703;MEX013391;;186473;hX2 8yA05A;hX2 8yA05AQ FJx Roorf Yn hd cA;;CZF;;;;;;;;B5536665;528380;;MEX013391;;;;;;;;;;
00000961985;MEX007362;;96185;1zzBUT FE6;1zzBUT FE6MvF LP PoognnhT4, 7Y y2 3P;;5UT;;;NON FINANCIAL;;;;;53946097;466342;;MEX007362;;;;;;;;;;
00000962399;MEX007804;;96960;gzWV71H38H;gzWV71H38HQS KrqklphZ VhVb93HFM, PLSO MQ Rd;;MEX;;;NON FINANCIAL;;;;;A6852472;470997;;MEX007804;;;;;;;;;;
00000963630;MEX009136;;104369;iUY0WA3KK;iUY0WA3KK tCGoo SootY;;5GT;;;NON FINANCIAL;;;;;65497178;483941;;MEX009136;BANXICO;Reporting Delegation Model;01;;;;;;;
00000968204;MEX013925;;197931;WzzVC0HBHK;WzzVC 0HBHKKSO n Rv fi nj i4;;5RN;;;;;;;;A1482344;533505;;MEX013925;;;;;;;;;;
00000967636;MEX013317;;185144;3X9VB3H3JN;3X9VB 3H3JNw n qPqrliqV yh bX WG;;G4Q;;;;;;;;B6757981;527689;;MEX013317;;;;;;;;;;
00000965712;MEX011327;;136131;c2c48F O 3;c2c48F O 3CQQvoxqrufY gg0zb5y2Q M7 IH Im;;HBK;;;;;;;;97763386;508408;;MEX011327;BANXICO;Reporting Delegation Model;01;;;;;;;
00000965711;MEX011326;;136127;g2YW2GE B9;g2YW2GE B9DCQ qL Rv uY;;1HE;;;;;;;;85694885;508390;;MEX011326;;;;;;;;;;
00000973259;MEX019132;;433809;ay9U20WWTz;hf1X8 5DOAu wF QMq rjYm0 e0646 06E4KJLKqq xl dY nmygb9TD 26 AGEsJSNjpg qocU bz X8AJK6SQ IM QuwsloZYZ43 0CF5PLJDHwQ Su vpdeWY59AU1AJL r xHQp ndinXX dlliq;;MEX;;;;;;;qkiaqdIR19SImmFfrxsu;C6577543;587261;2025-02-22;MEX019132;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963610;MEX009115;;104272;gz06WÑ50 F;gz06WÑ50 FEMGuI NokwiaTcU 4b Vz 0M;;HBH;;;NON FINANCIAL;;;;;68477708;483727;;MEX009115;;;;;;;;;;
00000963670;MEX009178;;105120;gz1CyEJH &;gz1CyEJH & MxKSPPl hw qm l1;;LEN;;;NON FINANCIAL;;;;;17771611;484352;;MEX009178;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963710;MEX009219;;105299;W51zU5FBK;W51zU5FBK CG tuhOmodWfZye2 Vz 7L4OHo;;MEX;;;NON FINANCIAL;;;;;B1392419;484766;;MEX009219;BANXICO;Reporting Delegation Model;01;;;;;;;
00000968905;MEX014647;;207496;gbU4F04LPD;gb1ABB 37 EMtJqmutwriZX 7 bXAVFIIIAR rNOokkejehy Z3 T734OPPwpSrsvu Zm;;QUB;;;;;;;;17211918;540484;;MEX014647;;;;;;;;;;
00000971551;MEX017356;;307056;0X1AyAEOK;0X1AyAEOK RC IM Nh;;G37;;;;;;;;06047246;567487;;MEX017356;;;;;;;;;;
00000971548;MEX017352;;307016;Y5bY21I;Y5bY21I L6OK IM Nh;;HB1;;;;;;;;C0155922;567453;;MEX017352;;;;;;;;;;
00000958921;MEX004204;;105781;iTU4 TTD3A;iTU4 TTD3A EKJroo kwgnZ;;G3Z;;;NON FINANCIAL;;;;;A2349906;435693;;MEX004204;;;;;;;;;;
00000960449;MEX005763;;105913;Wf5z8 TB4A;Wf5z8 TB4AQvx Krlgsb kZX8e0UK;;G9W;;;NON FINANCIAL;;;;;70322825;451724;;MEX005763;;;;;;;;;;
00000960399;MEX005712;;105910;Zz5Ty 68FA;Zz5Ty 68FAMGm INSesb;;THW;;;NON FINANCIAL;;;;;35453838;451369;;MEX005712;;;;;;;;;;
00000961480;MEX006843;;105965;iUbVBGE EQ;iUbVBGE EQHw IM Llnwb;;0YJ;;;NON FINANCIAL;;;;;61947501;461194;;MEX006843;;;;;;;;;;
00000961761;MEX007129;;105982;gUc8W 3K39;gUc8W 3K399NrtP wRlimhW1 3TDzF1;;GZ3;;;NON FINANCIAL;;;;;22535766;463935;;MEX007129;;;;;;;;;;
00000962324;MEX007726;;106035;Xb6221 F7P;Xb6221 F7PDx Gonuxm;;G4A;;;NON FINANCIAL;;;;;88749871;470211;;MEX007726;;;;;;;;;;
00000974984;MEX020903;;478408;fb6Z0E13F9;fb6ZBEEEHN CLrxQllt nj Zh db1V G 48 OA GK Lj;;MWL;;;;;;;;B6182221;605287;;MEX020903;;;;;;;;;;
00000969372;MEX015126;;218693;zzbVBG23LC;zzbVBG 23LCGqQuO nwcXfXdB;;PUE;;;;;;;;A6193781;545616;;MEX015126;;;;;;;;;;
00000971633;MEX017444;;310563;c28688ERC9;c2868 8ERC9 wF LP Qe;;5RN;;;;;;;;26442654;568311;;MEX017444;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963747;MEX009256;;105442;TY U4F1IMK;TY U4F1IMKQw t LP lo tp oy;;MEX;;;NON FINANCIAL;;;;;B1283433;485110;;MEX009256;;;;;;;;;;
00000962196;MEX007595;;106019;iUX57FE F6;iUX57FE F6QKF nLrxwcoj yhYbAEID8;;MEX;;;NON FINANCIAL;;;;;22613985;468843;;MEX007595;;;;;;;;;;
00000957920;MEX003157;;105731;zf82 6TDNA;zf82 6TDNAK HFnPrR uteYW1;;HBH;;;NON FINANCIAL;;;;;63661040;425595;;MEX003157;;;;;;;;;;
00000960875;MEX006200;;105932;zzbVBGE 8H;zzbVBGE 8HNxJq Ooewiiak;;THW;;;NON FINANCIAL;;;;;18477214;455279;;MEX006200;;;;;;;;;;
00000958225;MEX003489;;105740;0b5T2B HBK;0b5T2B HBKR xNKSOidp;;JUA;;;NON FINANCIAL;;;;;13592726;428623;;MEX003489;;;;;;;;;;
00000958820;MEX004104;;105774;Zz6V WEJNN;Zz6V WEJNNN Orqx wRjpe;;LBG;;;NON FINANCIAL;;;;;17674282;434712;;MEX004104;;;;;;;;;;
00000958649;MEX003928;;105767;4Xzyy8C GA;4Xzyy8C GAxHJxO Smjb;;5GU;;;NON FINANCIAL;;;;;36169526;433011;;MEX003928;;;;;;;;;;
00000959618;MEX004914;;105817;gf528F DNÑ;gf528F DNÑAs JNLLrti;;HBH;;;NON FINANCIAL;;;;;30355071;442871;;MEX004914;;;;;;;;;;
00000959498;MEX004790;;105804;Zz6V zE0G8;Zz6V zE0G8HwHu LrosnWj jh36UCy;;PUE;;;NON FINANCIAL;;;;;11672696;441600;;MEX004790;;;;;;;;;;
00000963638;MEX009145;;104962;W4U 9W 04;W4U 9W 04 5R;;B1L;;;NON FINANCIAL;;;;;96523847;484030;;MEX009145;;;;;;;;;;
00000959646;MEX004941;;105831;gUcBC 1HBG;gUcBC 1HBG OGIMokvj jZfy2a2AzB;;AGC;;;NON FINANCIAL;;;;;51885571;443143;;MEX004941;;;;;;;;;;
00000959637;MEX004932;;105822;ff9zT 84GJ;ff9zT 84GJDxs tPjvfb UfgU4;;HBH;;;NON FINANCIAL;;;;;60047061;443051;;MEX004932;;;;;;;;;;
00000970801;MEX016569;;275453;dfaAyKFKAR;dfaA8E 4QLQGt qLnr tp oy yTZ34 zBI;;MEX;;;;;;;nldgqd9UkAvHrsHxtwxp;A8918102;560052;2024-06-09;MEX016569;BANXICO;Reporting Delegation Model;01;;;;;;;
00000976102;MEX022053;;500816;dfY4FI86NH;dfb82z0 6A DPqInSh tp Qfh0W3 AV 15 6S;;MWL;;;;;;;;B1954057;615807;;MEX022053;;;;;;;;;;
00000973251;MEX019133;;433814;0b525TDGKF;0b5C2z4GPQQ QxLpgscc aWbe0UD G1 7B Js;;G4F;;;;;;;;17912051;584144;;MEX019133;;;;;;;;;;
00000971986;MEX017798;;331991;T22y8G1389;T2238GEK6 GQsMuSiw qm mkYe ZY666IO8LG pkk gv pl k2;;MWL;;;;;;;;55251010;571554;;MEX017798;;;;;;;;;;
00000976105;MEX022055;;500826;i575WFIF6M;i575z5D3JBKFwxSmdf qVyd5 1Y8y78JHQr pM Su tX;;MEX;;;;;;;olgaqdnXk0ELNOloaQvr;C3294660;615823;2024-05-07;MEX022055;BANXICO;Reporting Delegation Model;01;;;;;;;
00000974692;MEX020610;;472153;c2868 1B56;c2868 1B56Q wF LP Qe;;MEX;;;;;;;;96814918;599902;;MEX020610;;;;;;;;;;
00000973843;MEX019751;;453190;05032G0K83;05032G 0K83R tI OS xb;;VEU;;;;;;;;C7034041;590034;;MEX019751;;;;;;;;;;
00000970424;MEX016184;;257300;0b5V6C4LLL;0b5C2z8HO DOwrPkRflqcg1 a77z094IDoGMqj vr gl1be1 8X z3 4Q;;5RN;;;;;;;;C0501469;556373;;MEX016184;;;;;;;;;;
00000959678;MEX004971;;105836;gz54y88H H;gz54y88H HNGpMs lvkemc;;HBH;;;NON FINANCIAL;;;;;35952529;443465;;MEX004971;;;;;;;;;;
00000959812;MEX005113;;105848;Wf5A1T 4NC;Wf5A1T 4NCDPNI OS ow nqW5h 1X9zN;;DPC;;;NON FINANCIAL;;;;;51213585;444844;;MEX005113;;;;;;;;;;
00000960181;MEX005492;;105891;X5D Wy 8EN;X5D Wy 8ENNCGt uooauf qWgUe;;LEN;;;NON FINANCIAL;;;;;70072419;448456;;MEX005492;;;;;;;;;;
00000970158;MEX015913;;241613;Tb5UE94G6S;Tb5UE94G6SKxv nO ws rQ;;MEX;;;;;;;;B2113033;553610;;MEX015913;;;;;;;;;;
00000960844;MEX006169;;105930;iUX8y0E KK;iUX8y0E KKCxNOlSa ffnWcb6XH;;HBH;;;NON FINANCIAL;;;;;32709150;454975;;MEX006169;;;;;;;;;;
00000959740;MEX005036;;105846;zzZ823E 3H;zzZ823E 3HNPtu PkxwgnZX hTZYKyI;;C5X;;;NON FINANCIAL;;;;;17305728;444091;;MEX005036;;;;;;;;;;
00000960126;MEX005436;;105879;eUUB BTCBN;eUUB BTCBNDp IM nOmdlqhW;;JUA;;;NON FINANCIAL;;;;;37196795;447896;;MEX005436;;;;;;;;;;
00000961415;MEX006772;;106002;gf528F LBH;gf528F LBHKCurPOo kti2;;TKK;;;NON FINANCIAL;;;;;34199205;460535;;MEX006772;;;;;;;;;;
00000963611;MEX009118;;104283;U2WZ75P38H;U2WZ75P38HQS Jooxmhqa 4 1cUC2 G1 7B Js;;MEX;;;NON FINANCIAL;;;;;88695332;483750;;MEX009118;;;;;;;;;;
00000967109;MEX012782;;170114;gz23WAKIH9;gz26yE0MENP RIsiuwrXTTZzV 76yEN 7FtGpOPnnocwf2 5a84 26 7x;;AGC;;;;;;;;B5627360;;;MEX012782;;;;;;;;;;
00000967113;MEX012787;;170169;Tfz3WE43H;Tfz3W E43H CGQ qllveam VV0 bX 96 15 6S;;MEX;;;;;;;;B6180204;522524;;MEX012787;;;;;;;;;;
00000963629;MEX009135;;104372;gz0VBz83HH;gz0VBz83HHpFLrlR tp bfge3bA 8yKOOLOKp mP vr qU;;QCB;;;NON FINANCIAL;;;;;89377337;483933;;MEX009135;;;;;;;;;;
00000972190;MEX018005;;352885;gf068FJ7GM;gf068F J7GMQFOooc eeZ kg 0T YU TJ;;GUD;;;;;;;;C3877916;573709;;MEX018005;;;;;;;;;;
00000967281;MEX012959;;172584;eTY9EEI38w;eTY9EE I3 9D Eq;;MQA;;;;;;;;B6650649;524249;;MEX012959;BANXICO;Reporting Delegation Model;01;;;;;;;
00000968716;MEX014455;;204366;fX1ZD1HFKO;fX1Z6523 PDxRuqrReailk 1e YU TJ;;MEX;;;;;;;;17288324;538611;;MEX014455;BANXICO;Reporting Delegation Model;01;;;;;;;
00000962874;MEX008312;;106089;gbzVCG8GK;gbzVCG8GK LCupxpvX qm ck 007Y;;THW;;;NON FINANCIAL;;;;;35659745;475962;;MEX008312;;;;;;;;;;
00000962598;MEX008019;;106052;WXWBy8 0GC;WXWBy8 0GCDN KMopRjqm2 ihTX99;;MEX;;;NON FINANCIAL;;;;;19009919;473082;;MEX008019;;;;;;;;;;
00000963005;MEX008461;;106133;zb0z05E 9K;zb0z05E 9KLGm qLumX;;1AJ;;;NON FINANCIAL;;;;;30530687;477380;;MEX008461;;;;;;;;;;
00000963213;MEX008679;;106143;Zz6V94 0GP;Zz6V94 0GPGQSk ldaiiiak;;CEK;;;NON FINANCIAL;;;;;A4306723;479550;;MEX008679;;;;;;;;;;
00000963037;MEX008494;;106141;Wf5zW G4KA;Wf5zW G4KARC HIuRvffd WWYe7;;0YJ;;;NON FINANCIAL;;;;;B5258115;477711;;MEX008494;;;;;;;;;;
00000963222;MEX008690;;106149;ec8ZB0E 8Q;ec8ZB0E 8QDPsMn Rfftd;;1BF;;;NON FINANCIAL;;;;;23245495;479642;;MEX008690;;;;;;;;;;
00000963540;MEX009041;;104223;gz568E0MEw;gz568E0MEwQ Hrld RXZf Vk ea ZD;;DVH;;;NON FINANCIAL;;;;;76149597;482984;;MEX009041;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963383;MEX008872;;106164;Wf5zW G4KA;Wf5zW G4KARC xrmua btfkg8;;G4C;;;NON FINANCIAL;;;;;30572834;481358;;MEX008872;;;;;;;;;;
00000963386;MEX008875;;106163;Wf7V8 F0LP;Wf7V8 F0LPQG OoLp;;5TL;;;NON FINANCIAL;;;;;B0941611;481374;;MEX008875;;;;;;;;;;
00000962886;MEX008326;;106092;zb1V 0HIM6;zb1V 0HIM6wQ GuuOÑle rqWTd3b;;MEX;;;NON FINANCIAL;;;;;17153400;476093;;MEX008326;;;;;;;;;;
00000963811;MEX009324;;106292;15XU27 ANN;15XU27 ANNH OFxOomwqc;;JUA;;;NON FINANCIAL;;;;;75642231;485789;;MEX009324;;;;;;;;;;
00000959648;MEX004943;;105832;Zfa5V A4NB;Zfa5V A4NBDNI mLro;;HBH;;;NON FINANCIAL;;;;;38419776;443168;;MEX004943;;;;;;;;;;
00000287872;E4JUDMDL;;106550;05XzUJMEIz;05c3 z5D3JBG G.n.;;WLM;;CURACAO;;;;;;;;;;;;;;;;;;;
00000287872;4JUDMDL;;106550;05XzUJMEIz;05c3 z5D3JBG G.n.;;WLM;;CURACAO;;;;;;;;;;;;;;;;;;;
00000963823;MEX009338;;106938;Zz6V WAJHJ;Zz6V WAJHJHQ wIolR wbjm4;;G3P;;;NON FINANCIAL;;;;;61361243;485904;;MEX009338;;;;;;;;;;
00000963713;MEX009220;;105296;gz568E05EN;gz568E05ENP uMnjRccqazd3b 4zL9678D sJ Px wa;;HBH;;;NON FINANCIAL;;;;;38273720;484758;;MEX009220;;;;;;;;;;
00000966928;MEX012599;;166789;c02XE1J3N9;c2868 zK7P9xF qL Rv uY;;MEX;;;;;;;;B2269739;520767;;MEX012599;;;;;;;;;;
00000966944;MEX012610;;166929;050Z0HGNAQ;050z75IMNN FJ IRiR tp aTg0a8YCC J4 AH Fp;;G30;;;;;;;olgaqdnXk0DuvpnHkSxp;B6338991;520908;2024-08-21;MEX012610;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963888;MEX009419;;106780;c2868 5D6Q;c2868 5D6QRvuQLr Swrq Vk ea ZD;;MEX;;;NON FINANCIAL;;;;;B1697192;486613;;MEX009419;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963441;MEX008938;;103635;0zzBU5EGAR;0zzBU5EGAR CRJxSmdtfjy Zz8U1F1FB3 vG MQ Rd;;MEX;;;NON FINANCIAL;;;;;18814591;481986;;MEX008938;BANXICO;Reporting Delegation Model;01;;;;;;;
00000972111;MEX017926;;337639;hf5TWEB3CN;hf5YWE0 96QpF xLwfscq hWUbb;;NVN;;;;;;;;25867563;572917;;MEX017926;;;;;;;;;;
00000964003;MEX009538;;107900;c28z7009 E;c28z7009 EMvJrsOgofdnZ 1e YU TJ;;DGK;;;NON FINANCIAL;;;;;51420689;487850;;MEX009538;BANXICO;Reporting Delegation Model;01;;;;;;;
00000973408;MEX019298;;437079;Wf13yK6NwQ;Wf1BzT2MQQGuI tScorqak ea VCVBK8P s wwsM tlsYXwyYd1 BU 26 7x;;HBT;;;;;;;;19168455;585737;;MEX019298;;;;;;;;;;
00000288994;4NYM5RL;;107841;V90Z6KVKHz;gX bZ7zE L6 HDR NxR vklYZT cW2 CE6C M7 IH Im mnthg lZy;;5RL;;MEXICO;NON FINANCIAL;;;;;;;;4NYM5RL;;;;;;;;;;
00000288994;E4NYM5RL;;107841;V90Z6KVKHz;gX bZ7zE L6 HDR NxR vklYZT cW2 CE6C M7 IH Im mnthg lZy;;5RL;;MEXICO;NON FINANCIAL;;;;;;;;4NYM5RL;;;;;;;;;;
00000972612;MEX018449;;411962;bb58WzB7RD;bb58W987JSCt KuSesiqah 1e YU TJ;;MEX;;;;;;;;17477762;577833;;MEX018449;;;;;;;;;;
00000971209;MEX017000;;294173;TfzV6BD3HE;TfzV6BD 3HExJLr Shdcqkk f08Y;;CUB;;;;;;;;18590208;564062;;MEX017000;;;;;;;;;;
00000974250;MEX020162;;461394;c51zD13 3Q;c2868 HDBPDF Fomo hwei kg f7;;5SP;;;;;;;;B6411854;594853;;MEX020162;;;;;;;;;;
00000963903;MEX009434;;107053;1fa5 1BB6E;1fa5 1BB6EMI tI OS xb;;MEX;;;NON FINANCIAL;;;;;B0585145;486779;;MEX009434;BANXICO;Reporting Delegation Model;01;;;;;;;
00000963911;MEX009446;;107102;gf528F 0KI;gf528F 0KI9PIu SokmldV T3WE;;G4F;;;NON FINANCIAL;;;;;65650163;486894;;MEX009446;;;;;;;;;;
00000963516;MEX009015;;103923;c2868 F49Q;c2868 F49QQKsMNv kflQnhh 4b 73 15 6S;;MEX;;;NON FINANCIAL;;;;;A7498094;482729;;MEX009015;;;;;;;;;;
00000970057;MEX015815;;236562;czbZ95IHO;czbZ 95IHO t CHIMOwib Y kg 0T YU TJ;;MQA;;;;;;;;B2890284;552620;;MEX015815;BANXICO;Reporting Delegation Model;01;;;;;;;
00000964004;MEX009540;;107913;gYY6 61NB8;gYY6 61NB8N wF LP Qe;;MEX;;;NON FINANCIAL;;;;;A0365972;487868;;MEX009540;;;;;;;;;;
